종목코드,종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"005945","NH투자증권우","KOSPI",,"25100","650","2.66","24450","25350","24450","102584","2571909500","473661296800","18870968"
"338100","NH프라임리츠","KOSPI",,"4505","20","0.45","4485","4540","4460","94503","426449558","84063300000","18660000"
"034310","NICE","KOSPI",,"14280","330","2.37","13960","14280","13960","45786","647693075","524892201960","36757157"
"063570","NICE인프라","KOSDAQ","우량기업부","4385","30","0.69","4370","4460","4350","61313","270435161","149737787280","34147728"
"030190","NICE평가정보","KOSPI",,"17540","-80","-0.45","17620","17900","17300","76779","1349240900","1033308183580","58911527"
"008260","NI스틸","KOSPI",,"3675","60","1.66","3640","3705","3620","119135","436921076","105105429975","28600117"
"004250","NPC","KOSPI",,"3905","45","1.17","3860","3915","3860","64611","251703650","143391600000","36720000"
"004255","NPC우","KOSPI",,"2405","15","0.63","2405","2410","2365","19760","47383385","12698400000","5280000"
"222160","NPX","KOSDAQ","관리종목(소속부없음)","8040","0","0.00","0","0","0","0","0","79551289560","9894439"
"456040","OCI","KOSPI",,"86700","7700","9.75","80000","91600","80000","301191","26262150150","776181316500","8952495"
"010060","OCI홀딩스","KOSPI",,"155600","6900","4.64","148700","157300","146500","247940","38182595350","2905088099200","18670232"
"178920","PI첨단소재","KOSPI",,"20250","-250","-1.22","20550","21150","20050","217469","4461246575","594668020500","29366322"
"001340","PKC","KOSPI",,"6760","260","4.00","6490","6860","6410","391580","2613625255","303648431320","44918407"
